#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTF_MNM_6259;[From.GetSocietyNameCap] want nothing to do with you right now.;Les Assassins ne s'intéressent nullement à vous en ce moment.;Die Assassinen wollen derzeit nichts mit Euch zu tun haben.;;Los Asesinos no quieren saber nada de ti ahora mismo.;;;;;;;;;x
EVTDESC_MNM_6021_S;Last night I approached [From.GetTitledFirstName] during a feast, intending to figure out whether [From.GetSheHe] might be persuaded to convert to the true faith. Unfortunately, as soon I steered the conversation towards the topics of Angra Mainyu, the narrow-minded [From.GetManWoman] became quite disagreeable...;La nuit dernière, vous avez approché [From.Get_le_TitledFirstName] lors d'une fête, essayant de savoir [From.GetSilSielle] pourrait être persuadé[From.Get_E] de se convertir à la vraie foi. Malheureusement, dès que vous avez abordé le sujet du Prophète et de son héritier légitime Ali, c[From.GetEtEtte] [From.GetManWoman] à l'esprit étroit est devenu[From.Get_E] désagréable...;Letzte Nacht habt Ihr Euch [From.GetTitledFirstName] während eines Abendmahls genähert, da Ihr wissen wolltet, ob [From.GetSheHe] überzeugt werden könnte, zum wahren Glauben überzutreten. Leider wurde [From.Getderdie] engstirnige [From.GetManWoman] ziemlich ungehalten, als Ihr das Gespräch auf den Propheten und seinen rechtmäßigen Erben, Ali, lenktet ...;;Anoche abordaste a [From.GetTitledFirstName] durante el festín para tratar de averiguar si se convertiría a la verdadera fe. Por desgracia, en cuanto dirigiste la conversación hacia el tema del profeta y su legítimo heredero Alí, se puso desagradable y demostró un talante intransigente.;;;;;;;;;x
EVTOPTY_6021;A good start. I shall continue my enquiries.;Un bon début. Je dois poursuivre mes efforts.;Ein guter Anfang. Ich werde meine Nachforschungen fortsetzen.;;Un buen comienzo. Procederé con mi investigación.;;;;;;;;;x
EVTOPTY_6021_TOOLTIP;Continue in your attempt to recruit §Y[From.GetTitledFirstName]§! to [From.GetSocietyNameCap].;Continuer de tenter de recruter [From.Get_le_TitledFirstNameJ] pour les Assassins.;Setzt Euren Versuch fort, §Y[From.GetTitledFirstName]§! für die Assassinen zu rekrutieren.;;Sigues tratando de convertir a §Y[From.GetTitledFirstName]§! en miembro de los Asesinos.;;;;;;;;;x
EVTOPTZ_6021;This is not enough. Proceeding would be too great a risk.;Ce n'est pas suffisant. Poursuivre serait courir un trop grand risque.;Das ist nicht genug. Damit fortzufahren, wäre viel zu riskant.;;Con esto no basta. Seguir adelante sería demasiado arriesgado.;;;;;;;;;x
EVTOPTAB_6021;Me, a "[GetFromRootInsult]"? That [GetRootFromInsult] is one to talk!;Moi, un[Root.Get_E] [GetFromRootInsultNounAdj] ? Que[From.GetLLle] [GetRootFromInsultNounAdj] !;"Ich, [Root.Geteineine] "[GetFromRootInsult]"? Das sagt gerade [From.Getderdie] Richtige!;;¿Yo, [GetFromRootInsult]? Mira quién habla, semejante [GetRootFromInsult]...;;;;;;;;;x
EVTOPTZ_6021_TOOLTIP;End your attempt to recruit §Y[From.GetTitledFirstName]§! to [From.GetSocietyNameCap].;Je mets fin à ma tentative de recruter [From.Get_le_TitledFirstNameJ] pour les Assassins.;Beendet Euren Versuch, §Y[From.GetTitledFirstName]§! für die Assassinen zu rekrutieren.;;Dejas de tratar de convertir a §Y[From.GetTitledFirstName]§! en miembro de los Asesinos.;;;;;;;;;x
EVTDESC_lux_assassins_2_A;Since I had such a good time a few weeks back, I invited [assassins_recruiter.GetTitledFirstName] to share an informal meal. Yet again the conversation found its way to the topic of religion and righteousness. [assassins_recruiter.GetSheHeCap] expressed [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;Puisque vous avez passé un moment agréable quelques semaines plus tôt, vous avez invité [assassins_recruiter.Get_le_TitledFirstName] à partager un repas sans cérémonie. Pourtant, la conversation a porté sur le sujet de la religion et de la vertu. [assassins_recruiter.GetIlElleCap] a exprimé son admiration envers ceux qui sont prêts à donner leur vie pour défendre leurs croyances.;Da ihr vor einigen Wochen eine so gute Zeit verbracht habt, habt Ihr [assassins_recruiter.GetTitledFirstName] zu einem informellen Mahl geladen. Wieder wendet sich das Gesprächsthema der Religion und Rechtschaffenheit zu. [assassins_recruiter.GetSheHeCap] brachte [assassins_recruiter.GetHerHis]e Bewunderung für jene zum Ausdruck, die ihr Leben im Kampf für ihren Glauben lassen.;;Como lo pasasteis tan bien hace unas semanas, has vuelto a invitar a [assassins_recruiter.GetTitledFirstName] para un almuerzo informal. De nuevo la conversación ha vuelto a derivar en el tema de la religión y la rectitud. [assassins_recruiter.GetTitledFirstName] ha expresado su admiración por quienes están dispuestos a dar la vida luchando por sus ideales.;;;;;;;;;x
EVTDESC_lux_assassins_2_B;Most guests have departed and evening has turned into early morning, yet [assassins_recruiter.GetTitledFirstName] and I are still deep in conversation. We are talking about religion, righteousness, how to do the right thing. [assassins_recruiter.GetSheHeCap] expresses [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;La plupart des invités sont partis, il va bientôt faire jour, et pourtant, vous êtes en pleine discussion avec [assassins_recruiter.Get_le_TitledFirstName]. Vous parlez de religion et de droiture. [assassins_recruiter.GetIlElleCap] exprime son admiration envers ceux qui sont prêts à donner leur vie pour défendre leurs croyances.;Die meisten Gäste haben sich verabschiedet und der Abend ist dem frühen Morgen gewichen, doch Ihr und [assassins_recruiter.GetTitledFirstName] befindet euch immer noch tief im Gespräch. Ihr sprecht über Religion, Rechtschaffenheit, wie man das Richtige macht. [assassins_recruiter.GetSheHeCap] brachte [assassins_recruiter.GetHerHis]e Bewunderung für jene zum Ausdruck, die ihr Leben im Kampf für ihren Glauben lassen.;;La mayoría de los invitados se marchó y ya se había hecho de día, pero [assassins_recruiter.GetTitledFirstName] y tú seguíais manteniendo una profunda conversación. Cuando salieron a relucir temas como la religión, la rectitud, cómo hacer el bien, [assassins_recruiter.GetTitledFirstName] expresó su admiración por quienes están dispuestos a dar la vida luchando por sus ideales.;;;;;;;;;x
EVTOPTA_lux_assassins_2;I agree, [assassins_recruiter.GetFirstName]. If only I could be more like them.;Je suis d'accord. Si seulement je pouvais être plus comme eux.;Ich stimme zu, [assassins_recruiter.GetFirstName]. Wenn ich nur mehr wie sie sein könnte.;;Opino como tú, [assassins_recruiter.GetFirstName]. Me encantaría ser como ellos.;;;;;;;;;x
EVTOPTB_lux_assassins_2;I have little regard for fanatics!;Je n'ai que peu d'égards pour les fanatiques !;Ich habe für Fanatiker wenig übrig!;;¡No tengo ningún respeto por los fanáticos!;;;;;;;;;x
EVTDESC_lux_assassins_4_A;Since I had such a good time a few weeks back, I invited [assassins_recruiter.GetTitledFirstName] to share an informal meal. Yet again the conversation found its way to the topic of religion and righteousness. [assassins_recruiter.GetSheHeCap] expressed [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;Puisque vous avez passé un moment agréable quelques semaines plus tôt, vous avez invité [assassins_recruiter.Get_le_TitledFirstName] à partager un repas sans cérémonie. Pourtant, la conversation a porté sur le sujet de la religion et de la vertu. [assassins_recruiter.GetIlElleCap] a exprimé son admiration envers ceux qui sont prêts à donner leur vie pour défendre leurs croyances.;Da ihr vor einigen Wochen eine so gute Zeit verbracht habt, habt Ihr [assassins_recruiter.GetTitledFirstName] zu einem informellen Mahl geladen. Wieder wendet sich das Gesprächsthema der Religion und Rechtschaffenheit zu. [assassins_recruiter.GetSheHeCap] brachte [assassins_recruiter.GetHerHis]e Bewunderung für jene zum Ausdruck, die ihr Leben im Kampf für ihren Glauben lassen.;;Como lo pasasteis tan bien hace unas semanas, has vuelto a invitar a [assassins_recruiter.GetTitledFirstName] para un almuerzo informal. De nuevo la conversación ha vuelto a derivar en el tema de la religión y la rectitud. [assassins_recruiter.GetTitledFirstName] ha expresado su admiración por quienes están dispuestos a dar la vida luchando por sus ideales.;;;;;;;;;x
EVTDESC_lux_assassins_4_B;Most guests have departed and evening has turned into early morning, yet [assassins_recruiter.GetTitledFirstName] and I are still deep in conversation. We are talking about religion, righteousness, how to do the right thing. [assassins_recruiter.GetSheHeCap] expresses [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;La plupart des invités sont partis, il va bientôt faire jour, et pourtant, vous êtes en pleine discussion avec [assassins_recruiter.Get_le_TitledFirstName]. Vous parlez de religion et de droiture. [assassins_recruiter.GetIlElleCap] exprime son admiration envers ceux qui sont prêts à donner leur vie pour défendre leurs croyances.;Die meisten Gäste haben sich verabschiedet und der Abend ist dem frühen Morgen gewichen, doch Ihr und [assassins_recruiter.GetTitledFirstName] befindet euch immer noch tief im Gespräch. Ihr sprecht über Religion, Rechtschaffenheit, wie man das Richtige macht. [assassins_recruiter.GetSheHeCap] brachte [assassins_recruiter.GetHerHis]e Bewunderung für jene zum Ausdruck, die ihr Leben im Kampf für ihren Glauben lassen.;;La mayoría de los invitados se marchó y ya se había hecho de día, pero [assassins_recruiter.GetTitledFirstName] y tú seguíais manteniendo una profunda conversación. Cuando salieron a relucir temas como la religión, la rectitud, cómo hacer el bien, [assassins_recruiter.GetTitledFirstName] expresó su admiración por quienes están dispuestos a dar la vida luchando por sus ideales.;;;;;;;;;x
EVTOPTA_lux_assassins_4;I agree, [assassins_recruiter.GetFirstName]. If only I could be more like them.;Je suis d'accord. Si seulement je pouvais être plus comme eux.;Ich stimme zu, [assassins_recruiter.GetFirstName]. Wenn ich nur mehr wie sie sein könnte.;;Opino como tú, [assassins_recruiter.GetFirstName]. Me encantaría ser como ellos.;;;;;;;;;x
EVTOPTB_lux_assassins_4;I have little regard for fanatics!;Je n'ai que peu d'égards pour les fanatiques !;Ich habe für Fanatiker wenig übrig!;;¡No tengo ningún respeto por los fanáticos!;;;;;;;;;x
EVTDESC_lux_assassins_6_A;Since I had such a good time a few weeks back, I invited [assassins_recruiter.GetTitledFirstName] to share an informal meal. Yet again the conversation found its way to the topic of religion and righteousness. [assassins_recruiter.GetSheHeCap] expressed [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;Puisque vous avez passé un moment agréable quelques semaines plus tôt, vous avez invité [assassins_recruiter.Get_le_TitledFirstName] à partager un repas sans cérémonie. Pourtant, la conversation a porté sur le sujet de la religion et de la vertu. [assassins_recruiter.GetIlElleCap] a exprimé son admiration envers ceux qui sont prêts à donner leur vie pour défendre leurs croyances.;Da ihr vor einigen Wochen eine so gute Zeit verbracht habt, habt Ihr [assassins_recruiter.GetTitledFirstName] zu einem informellen Mahl geladen. Wieder wendet sich das Gesprächsthema der Religion und Rechtschaffenheit zu. [assassins_recruiter.GetSheHeCap] brachte [assassins_recruiter.GetHerHis]e Bewunderung für jene zum Ausdruck, die ihr Leben im Kampf für ihren Glauben lassen.;;Como lo pasasteis tan bien hace unas semanas, has vuelto a invitar a [assassins_recruiter.GetTitledFirstName] para un almuerzo informal. De nuevo la conversación ha vuelto a derivar en el tema de la religión y la rectitud. [assassins_recruiter.GetTitledFirstName] ha expresado su admiración por quienes están dispuestos a dar la vida luchando por sus ideales.;;;;;;;;;x
EVTDESC_lux_assassins_6_B;Most guests have departed and evening has turned into early morning, yet [assassins_recruiter.GetTitledFirstName] and I are still deep in conversation. We are talking about religion, righteousness, how to do the right thing. [assassins_recruiter.GetSheHeCap] expresses [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;La plupart des invités sont partis, il va bientôt faire jour, et pourtant, vous êtes en pleine discussion avec [assassins_recruiter.Get_le_TitledFirstName]. Vous parlez de religion et de droiture. [assassins_recruiter.GetIlElleCap] exprime son admiration envers ceux qui sont prêts à donner leur vie pour défendre leurs croyances.;Die meisten Gäste haben sich verabschiedet und der Abend ist dem frühen Morgen gewichen, doch Ihr und [assassins_recruiter.GetTitledFirstName] befindet euch immer noch tief im Gespräch. Ihr sprecht über Religion, Rechtschaffenheit, wie man das Richtige macht. [assassins_recruiter.GetSheHeCap] brachte [assassins_recruiter.GetHerHis]e Bewunderung für jene zum Ausdruck, die ihr Leben im Kampf für ihren Glauben lassen.;;La mayoría de los invitados se marchó y ya se había hecho de día, pero [assassins_recruiter.GetTitledFirstName] y tú seguíais manteniendo una profunda conversación. Cuando salieron a relucir temas como la religión, la rectitud, cómo hacer el bien, [assassins_recruiter.GetTitledFirstName] expresó su admiración por quienes están dispuestos a dar la vida luchando por sus ideales.;;;;;;;;;x
EVTOPTA_lux_assassins_6;I agree, [assassins_recruiter.GetFirstName]. If only I could be more like them.;Je suis d'accord. Si seulement je pouvais être plus comme eux.;Ich stimme zu, [assassins_recruiter.GetFirstName]. Wenn ich nur mehr wie sie sein könnte.;;Opino como tú, [assassins_recruiter.GetFirstName]. Me encantaría ser como ellos.;;;;;;;;;x
EVTOPTB_lux_assassins_6;I have little regard for fanatics!;Je n'ai que peu d'égards pour les fanatiques !;Ich habe für Fanatiker wenig übrig!;;¡No tengo ningún respeto por los fanáticos!;;;;;;;;;x
EVTDESC_lux_assassins_8_A;Since I had such a good time a few weeks back, I invited [assassins_recruiter.GetTitledFirstName] to share an informal meal. Yet again the conversation found its way to the topic of religion and righteousness. [assassins_recruiter.GetSheHeCap] expressed [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;Puisque vous avez passé un moment agréable quelques semaines plus tôt, vous avez invité [assassins_recruiter.Get_le_TitledFirstName] à partager un repas sans cérémonie. Pourtant, la conversation a porté sur le sujet de la religion et de la vertu. [assassins_recruiter.GetIlElleCap] a exprimé son admiration envers ceux qui sont prêts à donner leur vie pour défendre leurs croyances.;Da ihr vor einigen Wochen eine so gute Zeit verbracht habt, habt Ihr [assassins_recruiter.GetTitledFirstName] zu einem informellen Mahl geladen. Wieder wendet sich das Gesprächsthema der Religion und Rechtschaffenheit zu. [assassins_recruiter.GetSheHeCap] brachte [assassins_recruiter.GetHerHis]e Bewunderung für jene zum Ausdruck, die ihr Leben im Kampf für ihren Glauben lassen.;;Como lo pasasteis tan bien hace unas semanas, has vuelto a invitar a [assassins_recruiter.GetTitledFirstName] para un almuerzo informal. De nuevo la conversación ha vuelto a derivar en el tema de la religión y la rectitud. [assassins_recruiter.GetTitledFirstName] ha expresado su admiración por quienes están dispuestos a dar la vida luchando por sus ideales.;;;;;;;;;x
EVTDESC_lux_assassins_8_B;Most guests have departed and evening has turned into early morning, yet [assassins_recruiter.GetTitledFirstName] and I are still deep in conversation. We are talking about religion, righteousness, how to do the right thing. [assassins_recruiter.GetSheHeCap] expresses [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;La plupart des invités sont partis, il va bientôt faire jour, et pourtant, vous êtes en pleine discussion avec [assassins_recruiter.Get_le_TitledFirstName]. Vous parlez de religion et de droiture. [assassins_recruiter.GetIlElleCap] exprime son admiration envers ceux qui sont prêts à donner leur vie pour défendre leurs croyances.;Die meisten Gäste haben sich verabschiedet und der Abend ist dem frühen Morgen gewichen, doch Ihr und [assassins_recruiter.GetTitledFirstName] befindet euch immer noch tief im Gespräch. Ihr sprecht über Religion, Rechtschaffenheit, wie man das Richtige macht. [assassins_recruiter.GetSheHeCap] brachte [assassins_recruiter.GetHerHis]e Bewunderung für jene zum Ausdruck, die ihr Leben im Kampf für ihren Glauben lassen.;;La mayoría de los invitados se marchó y ya se había hecho de día, pero [assassins_recruiter.GetTitledFirstName] y tú seguíais manteniendo una profunda conversación. Cuando salieron a relucir temas como la religión, la rectitud, cómo hacer el bien, [assassins_recruiter.GetTitledFirstName] expresó su admiración por quienes están dispuestos a dar la vida luchando por sus ideales.;;;;;;;;;x
EVTOPTA_lux_assassins_8;I agree, [assassins_recruiter.GetFirstName]. If only I could be more like them.;Je suis d'accord. Si seulement je pouvais être plus comme eux.;Ich stimme zu, [assassins_recruiter.GetFirstName]. Wenn ich nur mehr wie sie sein könnte.;;Opino como tú, [assassins_recruiter.GetFirstName]. Me encantaría ser como ellos.;;;;;;;;;x
EVTOPTB_lux_assassins_8;I have little regard for fanatics!;Je n'ai que peu d'égards pour les fanatiques !;Ich habe für Fanatiker wenig übrig!;;¡No tengo ningún respeto por los fanáticos!;;;;;;;;;x
EVTDESC_lux_assassins_10_A;Since I had such a good time a few weeks back, I invited [assassins_recruiter.GetTitledFirstName] to share an informal meal. Yet again the conversation found its way to the topic of religion and righteousness. [assassins_recruiter.GetSheHeCap] expressed [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;Puisque vous avez passé un moment agréable quelques semaines plus tôt, vous avez invité [assassins_recruiter.Get_le_TitledFirstName] à partager un repas sans cérémonie. Pourtant, la conversation a porté sur le sujet de la religion et de la vertu. [assassins_recruiter.GetIlElleCap] a exprimé son admiration envers ceux qui sont prêts à donner leur vie pour défendre leurs croyances.;Da ihr vor einigen Wochen eine so gute Zeit verbracht habt, habt Ihr [assassins_recruiter.GetTitledFirstName] zu einem informellen Mahl geladen. Wieder wendet sich das Gesprächsthema der Religion und Rechtschaffenheit zu. [assassins_recruiter.GetSheHeCap] brachte [assassins_recruiter.GetHerHis]e Bewunderung für jene zum Ausdruck, die ihr Leben im Kampf für ihren Glauben lassen.;;Como lo pasasteis tan bien hace unas semanas, has vuelto a invitar a [assassins_recruiter.GetTitledFirstName] para un almuerzo informal. De nuevo la conversación ha vuelto a derivar en el tema de la religión y la rectitud. [assassins_recruiter.GetTitledFirstName] ha expresado su admiración por quienes están dispuestos a dar la vida luchando por sus ideales.;;;;;;;;;x
EVTDESC_lux_assassins_10_B;Most guests have departed and evening has turned into early morning, yet [assassins_recruiter.GetTitledFirstName] and I are still deep in conversation. We are talking about religion, righteousness, how to do the right thing. [assassins_recruiter.GetSheHeCap] expresses [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;La plupart des invités sont partis, il va bientôt faire jour, et pourtant, vous êtes en pleine discussion avec [assassins_recruiter.Get_le_TitledFirstName]. Vous parlez de religion et de droiture. [assassins_recruiter.GetIlElleCap] exprime son admiration envers ceux qui sont prêts à donner leur vie pour défendre leurs croyances.;Die meisten Gäste haben sich verabschiedet und der Abend ist dem frühen Morgen gewichen, doch Ihr und [assassins_recruiter.GetTitledFirstName] befindet euch immer noch tief im Gespräch. Ihr sprecht über Religion, Rechtschaffenheit, wie man das Richtige macht. [assassins_recruiter.GetSheHeCap] brachte [assassins_recruiter.GetHerHis]e Bewunderung für jene zum Ausdruck, die ihr Leben im Kampf für ihren Glauben lassen.;;La mayoría de los invitados se marchó y ya se había hecho de día, pero [assassins_recruiter.GetTitledFirstName] y tú seguíais manteniendo una profunda conversación. Cuando salieron a relucir temas como la religión, la rectitud, cómo hacer el bien, [assassins_recruiter.GetTitledFirstName] expresó su admiración por quienes están dispuestos a dar la vida luchando por sus ideales.;;;;;;;;;x
EVTOPTA_lux_assassins_10;I agree, [assassins_recruiter.GetFirstName]. If only I could be more like them.;Je suis d'accord. Si seulement je pouvais être plus comme eux.;Ich stimme zu, [assassins_recruiter.GetFirstName]. Wenn ich nur mehr wie sie sein könnte.;;Opino como tú, [assassins_recruiter.GetFirstName]. Me encantaría ser como ellos.;;;;;;;;;x
EVTOPTB_lux_assassins_10;I have little regard for fanatics!;Je n'ai que peu d'égards pour les fanatiques !;Ich habe für Fanatiker wenig übrig!;;¡No tengo ningún respeto por los fanáticos!;;;;;;;;;x
EVTDESC_lux_assassins_12_A;Since I had such a good time a few weeks back, I invited [assassins_recruiter.GetTitledFirstName] to share an informal meal. Yet again the conversation found its way to the topic of religion and righteousness. [assassins_recruiter.GetSheHeCap] expressed [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;Puisque vous avez passé un moment agréable quelques semaines plus tôt, vous avez invité [assassins_recruiter.Get_le_TitledFirstName] à partager un repas sans cérémonie. Pourtant, la conversation a porté sur le sujet de la religion et de la vertu. [assassins_recruiter.GetIlElleCap] a exprimé son admiration envers ceux qui sont prêts à donner leur vie pour défendre leurs croyances.;Da ihr vor einigen Wochen eine so gute Zeit verbracht habt, habt Ihr [assassins_recruiter.GetTitledFirstName] zu einem informellen Mahl geladen. Wieder wendet sich das Gesprächsthema der Religion und Rechtschaffenheit zu. [assassins_recruiter.GetSheHeCap] brachte [assassins_recruiter.GetHerHis]e Bewunderung für jene zum Ausdruck, die ihr Leben im Kampf für ihren Glauben lassen.;;Como lo pasasteis tan bien hace unas semanas, has vuelto a invitar a [assassins_recruiter.GetTitledFirstName] para un almuerzo informal. De nuevo la conversación ha vuelto a derivar en el tema de la religión y la rectitud. [assassins_recruiter.GetTitledFirstName] ha expresado su admiración por quienes están dispuestos a dar la vida luchando por sus ideales.;;;;;;;;;x
EVTDESC_lux_assassins_12_B;Most guests have departed and evening has turned into early morning, yet [assassins_recruiter.GetTitledFirstName] and I are still deep in conversation. We are talking about religion, righteousness, how to do the right thing. [assassins_recruiter.GetSheHeCap] expresses [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;La plupart des invités sont partis, il va bientôt faire jour, et pourtant, vous êtes en pleine discussion avec [assassins_recruiter.Get_le_TitledFirstName]. Vous parlez de religion et de droiture. [assassins_recruiter.GetIlElleCap] exprime son admiration envers ceux qui sont prêts à donner leur vie pour défendre leurs croyances.;Die meisten Gäste haben sich verabschiedet und der Abend ist dem frühen Morgen gewichen, doch Ihr und [assassins_recruiter.GetTitledFirstName] befindet euch immer noch tief im Gespräch. Ihr sprecht über Religion, Rechtschaffenheit, wie man das Richtige macht. [assassins_recruiter.GetSheHeCap] brachte [assassins_recruiter.GetHerHis]e Bewunderung für jene zum Ausdruck, die ihr Leben im Kampf für ihren Glauben lassen.;;La mayoría de los invitados se marchó y ya se había hecho de día, pero [assassins_recruiter.GetTitledFirstName] y tú seguíais manteniendo una profunda conversación. Cuando salieron a relucir temas como la religión, la rectitud, cómo hacer el bien, [assassins_recruiter.GetTitledFirstName] expresó su admiración por quienes están dispuestos a dar la vida luchando por sus ideales.;;;;;;;;;x
EVTOPTA_lux_assassins_12;I agree, [assassins_recruiter.GetFirstName]. If only I could be more like them.;Je suis d'accord. Si seulement je pouvais être plus comme eux.;Ich stimme zu, [assassins_recruiter.GetFirstName]. Wenn ich nur mehr wie sie sein könnte.;;Opino como tú, [assassins_recruiter.GetFirstName]. Me encantaría ser como ellos.;;;;;;;;;x
EVTOPTB_lux_assassins_12;I have little regard for fanatics!;Je n'ai que peu d'égards pour les fanatiques !;Ich habe für Fanatiker wenig übrig!;;¡No tengo ningún respeto por los fanáticos!;;;;;;;;;x
EVTDESC_lux_assassins_14_A;Since I had such a good time a few weeks back, I invited [assassins_recruiter.GetTitledFirstName] to share an informal meal. Yet again the conversation found its way to the topic of religion and righteousness. [assassins_recruiter.GetSheHeCap] expressed [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;Puisque vous avez passé un moment agréable quelques semaines plus tôt, vous avez invité [assassins_recruiter.Get_le_TitledFirstName] à partager un repas sans cérémonie. Pourtant, la conversation a porté sur le sujet de la religion et de la vertu. [assassins_recruiter.GetIlElleCap] a exprimé son admiration envers ceux qui sont prêts à donner leur vie pour défendre leurs croyances.;Da ihr vor einigen Wochen eine so gute Zeit verbracht habt, habt Ihr [assassins_recruiter.GetTitledFirstName] zu einem informellen Mahl geladen. Wieder wendet sich das Gesprächsthema der Religion und Rechtschaffenheit zu. [assassins_recruiter.GetSheHeCap] brachte [assassins_recruiter.GetHerHis]e Bewunderung für jene zum Ausdruck, die ihr Leben im Kampf für ihren Glauben lassen.;;Como lo pasasteis tan bien hace unas semanas, has vuelto a invitar a [assassins_recruiter.GetTitledFirstName] para un almuerzo informal. De nuevo la conversación ha vuelto a derivar en el tema de la religión y la rectitud. [assassins_recruiter.GetTitledFirstName] ha expresado su admiración por quienes están dispuestos a dar la vida luchando por sus ideales.;;;;;;;;;x
EVTDESC_lux_assassins_14_B;Most guests have departed and evening has turned into early morning, yet [assassins_recruiter.GetTitledFirstName] and I are still deep in conversation. We are talking about religion, righteousness, how to do the right thing. [assassins_recruiter.GetSheHeCap] expresses [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;La plupart des invités sont partis, il va bientôt faire jour, et pourtant, vous êtes en pleine discussion avec [assassins_recruiter.Get_le_TitledFirstName]. Vous parlez de religion et de droiture. [assassins_recruiter.GetIlElleCap] exprime son admiration envers ceux qui sont prêts à donner leur vie pour défendre leurs croyances.;Die meisten Gäste haben sich verabschiedet und der Abend ist dem frühen Morgen gewichen, doch Ihr und [assassins_recruiter.GetTitledFirstName] befindet euch immer noch tief im Gespräch. Ihr sprecht über Religion, Rechtschaffenheit, wie man das Richtige macht. [assassins_recruiter.GetSheHeCap] brachte [assassins_recruiter.GetHerHis]e Bewunderung für jene zum Ausdruck, die ihr Leben im Kampf für ihren Glauben lassen.;;La mayoría de los invitados se marchó y ya se había hecho de día, pero [assassins_recruiter.GetTitledFirstName] y tú seguíais manteniendo una profunda conversación. Cuando salieron a relucir temas como la religión, la rectitud, cómo hacer el bien, [assassins_recruiter.GetTitledFirstName] expresó su admiración por quienes están dispuestos a dar la vida luchando por sus ideales.;;;;;;;;;x
EVTOPTA_lux_assassins_14;I agree, [assassins_recruiter.GetFirstName]. If only I could be more like them.;Je suis d'accord. Si seulement je pouvais être plus comme eux.;Ich stimme zu, [assassins_recruiter.GetFirstName]. Wenn ich nur mehr wie sie sein könnte.;;Opino como tú, [assassins_recruiter.GetFirstName]. Me encantaría ser como ellos.;;;;;;;;;x
EVTOPTB_lux_assassins_14;I have little regard for fanatics!;Je n'ai que peu d'égards pour les fanatiques !;Ich habe für Fanatiker wenig übrig!;;¡No tengo ningún respeto por los fanáticos!;;;;;;;;;x
EVTDESC_lux_assassins_16_A;Since I had such a good time a few weeks back, I invited [assassins_recruiter.GetTitledFirstName] to share an informal meal. Yet again the conversation found its way to the topic of religion and righteousness. [assassins_recruiter.GetSheHeCap] expressed [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;Puisque vous avez passé un moment agréable quelques semaines plus tôt, vous avez invité [assassins_recruiter.Get_le_TitledFirstName] à partager un repas sans cérémonie. Pourtant, la conversation a porté sur le sujet de la religion et de la vertu. [assassins_recruiter.GetIlElleCap] a exprimé son admiration envers ceux qui sont prêts à donner leur vie pour défendre leurs croyances.;Da ihr vor einigen Wochen eine so gute Zeit verbracht habt, habt Ihr [assassins_recruiter.GetTitledFirstName] zu einem informellen Mahl geladen. Wieder wendet sich das Gesprächsthema der Religion und Rechtschaffenheit zu. [assassins_recruiter.GetSheHeCap] brachte [assassins_recruiter.GetHerHis]e Bewunderung für jene zum Ausdruck, die ihr Leben im Kampf für ihren Glauben lassen.;;Como lo pasasteis tan bien hace unas semanas, has vuelto a invitar a [assassins_recruiter.GetTitledFirstName] para un almuerzo informal. De nuevo la conversación ha vuelto a derivar en el tema de la religión y la rectitud. [assassins_recruiter.GetTitledFirstName] ha expresado su admiración por quienes están dispuestos a dar la vida luchando por sus ideales.;;;;;;;;;x
